dateTime,pm10_grimm,pm2_5_grimm,pm1_grimm,inhalable_grimm,thoracic_grimm,alveolic_grimm,NH3_loRa,CO_loRa,NO2_loRa,C3H8_loRa,C4H10_loRa,CH4_loRa,H2_loRa,C2H5OH_loRa,P1_lpo_loRa,P1_ratio_loRa,P1_conc_loRa,P2_lpo_loRa,P2_ratio_loRa,P2_conc_loRa,Temperature_loRa,Pressure_loRa,Humidity_loRa,pm1Palas,pm2_5Palas,pm4Palas,pm10Palas,pmTotalPalas,dCnPalas,temperaturePalas,humidityPalas,pressurehPalas
04/09/2019 02:29:00 +0000,6.76,4.36,3.9,6.76,6.64,5.02,0.12,0,4.98,0.71,605.25,418.81,1006.78,0.89,0,0,0.62,146066,0.97,504.39,24.37,98943,38,4.13333333333333,5.01333333333333,5.86,11.2533333333333,22.4333333333333,146.89,34.0716666666667,20.4933333333333,988.868333333333
04/09/2019 02:29:30 +0000,8.16,4.72,3.86,12.48,9.32,5.54,0.11,0,5,0.71,605.25,418.81,1026.11,0.89,0,0,0.62,0,0,0.62,24.39,98948,38,4.13333333333333,4.99666666666667,5.81666666666667,11.2066666666667,22.39,146.79,34.04,20.57,988.705
04/09/2019 02:30:00 +0000,8.02,4.86,4.04,8.02,7.76,5.5,0.12,0,4.92,0.71,605.25,418.81,969.46,0.87,0,0,0.62,0,0,0.62,24.36,98946,38,4.13666666666667,5,5.84666666666667,11.3233333333333,22.5433333333333,146.79,34.0516666666667,20.5183333333333,988.91
04/09/2019 02:30:30 +0000,8.48,5.2,3.92,8.48,8.36,6.2,0.12,0,4.92,0.71,605.25,418.81,969.46,0.87,0,0,0.62,0,0,0.62,24.35,98946,38,4.14,5.04,5.85666666666667,11.8166666666667,23.3133333333333,146.633333333333,34.0333333333333,20.4366666666667,988.97
04/09/2019 02:31:00 +0000,8.86,4.66,4.02,17.36,10.16,5.58,0.12,0,4.98,0.71,605.25,418.81,1006.78,0.89,0,0,0.62,116843,0.78,403.89,24.34,98949,38,4.13333333333333,5.05333333333333,5.90333333333333,11.8666666666667,23.3666666666667,146.563333333333,34.03,20.476,988.866
04/09/2019 02:31:30 +0000,13.1,5.28,4.22,16.08,12.48,6.32,0.12,0,4.92,0.71,605.25,418.81,969.46,0.87,0,0,0.62,100616,0.67,348.04,24.31,98948,38,4.11666666666667,5.03666666666667,5.90333333333333,11.8633333333333,23.3666666666667,145.69,34.0016666666667,20.5416666666667,940.678333333333
04/09/2019 02:32:00 +0000,12.96,5.94,4.2,13.96,12.5,7.32,0.12,0,4.95,0.71,605.25,418.81,987.9,0.88,0,0,0.62,172540,1.15,595.4,24.3,98949,38,4.11333333333333,5.08666666666667,5.92,12.73,26.6833333333333,145.5,33.9716666666667,20.61,988.89
04/09/2019 02:32:30 +0000,9.62,5.5,4.08,10.62,9.46,6.56,0.12,0,4.98,0.71,605.25,418.81,1006.78,0.89,0,0,0.62,0,0,0.62,24.31,98955,38,4.12333333333333,5.12666666666667,5.95,13.2533333333333,28.7533333333333,145.516666666667,33.9483333333333,20.645,988.95
04/09/2019 02:33:00 +0000,10.02,6.26,4.3,10.08,9.48,6.96,0.12,0,4.95,0.71,605.25,418.81,987.9,0.88,0,0,0.62,33670,0.22,117.16,24.3,98953,38,4.12666666666667,5.18,5.98666666666667,14.1933333333333,30.83,145.593333333333,33.8516666666667,20.7133333333333,989.13
04/09/2019 02:33:30 +0000,9.18,5.34,4.2,10.18,8.96,6.2,0.12,0,5,0.71,605.25,418.81,1026.11,0.89,0,0,0.62,0,0,0.62,24.3,98952,38,4.15333333333333,5.20333333333333,6.03,13.94,28.52,146.03,33.8666666666667,20.6933333333333,988.868333333333
04/09/2019 02:34:00 +0000,10.78,5.32,4.32,10.84,10.26,6.6,0.12,0,4.98,0.71,605.25,418.81,1006.78,0.89,0,0,0.62,88669,0.59,306.91,24.27,98958,38,4.17666666666667,5.26,6.1,14.2033333333333,28.2033333333333,146.53,33.8133333333333,20.795,988.85
04/09/2019 02:34:30 +0000,12.48,5.1,4.2,17.88,12.82,5.94,0.12,0,4.95,0.71,605.25,418.81,987.9,0.88,0,0,0.62,34041,0.23,118.45,24.26,98955,38,4.18333333333333,5.24333333333333,5.93666666666667,14.6266666666667,29.4333333333333,146.81,33.81,20.8483333333333,988.788333333333
04/09/2019 02:35:00 +0000,10.6,5.22,4.3,11.66,9.96,5.96,0.12,0,5,0.71,605.25,418.81,1026.11,0.89,0,0,0.62,0,0,0.62,24.25,98954,38,4.19333333333333,5.22,5.84666666666667,14.4266666666667,29.1766666666667,147.283333333333,33.756,20.92,988.766
04/09/2019 02:35:30 +0000,9.92,5.74,4.3,9.98,9.5,6.7,0.12,0,4.98,0.71,605.25,418.81,1006.78,0.89,40125,0.27,139.47,110583,0.74,382.35,24.24,98957,38,4.20666666666667,5.23666666666667,5.86333333333333,14.4666666666667,29.2266666666667,147.53,33.7583333333333,20.9216666666667,988.97
04/09/2019 02:36:00 +0000,11.92,4.98,4.16,60.48,14.4,5.78,0.11,0,5.03,0.71,605.25,418.81,1045.89,0.9,12150,0.08,42.72,135001,0.9,466.35,24.29,98958,38,4.22333333333333,5.26333333333333,5.92333333333333,14.62,29.4233333333333,148.206666666667,33.775,20.9466666666667,989.073333333333
04/09/2019 02:36:30 +0000,10.28,5.72,4.32,10.28,9.96,6.86,0.11,0,5.03,0.71,605.25,418.81,1045.89,0.9,11140,0.07,39.22,309012,2.06,1065.35,24.27,98959,38,4.24,5.29666666666667,5.96666666666667,14.6633333333333,29.47,148.82,33.7766666666667,20.9683333333333,988.89
04/09/2019 02:37:00 +0000,7.74,5.16,4.2,7.74,7.68,6.06,0.11,0,5,0.71,605.25,418.81,1026.11,0.89,0,0,0.62,41700,0.28,144.91,24.26,98960,38,4.26333333333333,5.25333333333333,5.92,13.8866666666667,28.0933333333333,149.68,33.7766666666667,20.9283333333333,988.808333333333
04/09/2019 02:37:30 +0000,9.14,5.5,4.2,9.14,9,6.56,0.11,0,5.05,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,127281,0.85,439.8,24.27,98955,38,4.28333333333333,5.28,5.93666666666667,13.9066666666667,28.1066666666667,150.396666666667,33.8416666666667,20.7633333333333,988.868333333333
04/09/2019 02:38:00 +0000,9.66,4.78,4.16,21.2,10.74,6.04,0.11,0,5.03,0.71,611.39,422.42,1045.89,0.9,0,0,0.62,191278,1.28,659.82,24.24,98957,38,4.3,5.31,6,13.96,28.17,150.906666666667,33.815,20.875,988.806666666667
04/09/2019 02:38:30 +0000,14.46,5.72,4.06,15.58,13.28,7.04,0.11,0,5.05,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,0,0,0.62,24.23,98958,39,4.32,5.33,6.01666666666667,14.0333333333333,28.2633333333333,151.71,33.8116666666667,20.9466666666667,988.746666666667
04/09/2019 02:39:00 +0000,10.04,5.62,4.16,10.04,9.8,6.96,0.11,0,5.03,0.71,611.39,422.42,1045.89,0.9,0,0,0.62,21574,0.14,75.33,24.25,98959,39,4.34333333333333,5.39,6.04,14.77,29.8166666666667,152.47,33.8083333333333,20.9866666666667,988.786666666667
04/09/2019 02:39:30 +0000,12.96,5.04,3.96,14.04,12.22,6.54,0.11,0,5.05,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,0,0,0.62,24.26,98954,39,4.36,5.4,6.01,14.76,30.03,153.156666666667,33.7816666666667,20.9783333333333,988.886666666667
04/09/2019 02:40:30 +0000,8.18,4.68,3.9,12.5,9.4,5.74,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,13615,0.09,47.79,139262,0.93,481,24.2,98955,38,4.39333333333333,5.41,5.99333333333333,14.7766666666667,30.0666666666667,154.64,33.7133333333333,20.9666666666667,988.746666666667
04/09/2019 02:41:30 +0000,9.94,5.84,4.26,9.94,9.68,6.98,0.11,0,5,0.71,611.39,422.42,1026.11,0.89,0,0,0.62,0,0,0.62,24.19,98954,38,4.42333333333333,5.50333333333333,6.14333333333333,15.43,31.2166666666667,155.743333333333,33.7333333333333,20.915,988.95
04/09/2019 02:42:00 +0000,10.1,4.94,4.08,10.1,9.86,6.42,0.12,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,29309,0.2,102.09,24.15,98951,38,4.44666666666667,5.57,6.14333333333333,16.2633333333333,32.9366666666667,156.25,33.6583333333333,20.8333333333333,988.95
04/09/2019 02:42:30 +0000,14.22,5.04,4.22,16.34,12.88,5.98,0.11,0,5,0.71,611.39,422.42,1026.11,0.89,117237,0.78,405.25,327959,2.19,1130.88,24.17,98953,38,4.47666666666667,5.62,6.25333333333333,16.1933333333333,32.7833333333333,157.083333333333,33.665,20.8716666666667,988.99
04/09/2019 02:43:00 +0000,9.64,5.68,4.16,10.64,9.38,6.58,0.11,0,5,0.71,611.39,422.42,1026.11,0.89,0,0,0.62,98623,0.66,341.18,24.19,98952,38,4.48333333333333,5.64333333333333,6.33333333333333,16.3,32.9133333333333,157.173333333333,33.695,20.8966666666667,988.91
04/09/2019 02:43:30 +0000,12.42,4.74,4.04,13.48,11.66,5.94,0.11,0,5.03,0.71,611.39,422.42,1045.89,0.9,0,0,0.62,143888,0.96,496.91,24.21,98954,38,4.5,5.66,6.36,16.32,32.93,157.49,33.685,20.94,988.95
04/09/2019 03:52:00 +0000,8.24,4.92,3.88,8.24,8.14,6.04,0.13,0,4.76,0.71,605.25,418.81,851.54,0.83,0,0,0.62,59925,0.4,207.82,23.2,98954,39,4.435,5.63,7.06,12.13,24.27,153.215,32.325,21.5066666666667,988.87
04/09/2019 03:52:30 +0000,6.98,4.5,3.94,6.98,6.66,4.84,0.13,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,85243,0.57,295.1,23.19,98952,39,4.43333333333333,5.63333333333333,7.06666666666667,12.1333333333333,24.2733333333333,153.35,32.3066666666667,21.4283333333333,988.85
04/09/2019 03:53:00 +0000,7,4.56,3.96,7,6.94,5.5,0.13,0,4.76,0.7,599.2,415.25,851.54,0.83,0,0,0.62,8314,0.06,29.43,23.17,98955,39,4.43666666666667,5.62333333333333,7.01333333333333,12.0166666666667,24.1266666666667,153.463333333333,32.26,21.6433333333333,988.83
04/09/2019 03:53:30 +0000,5.3,4.6,4,5.3,5.28,4.9,0.13,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,0,0,0.62,23.17,98955,39,4.43333333333333,5.58,7.02333333333333,11.37,21.9666666666667,153.28,32.256,21.536,931.064
04/09/2019 03:54:00 +0000,9.84,5.16,4.02,10.84,9.4,5.84,0.13,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,0,0,0.62,23.15,98952,39,4.42,5.55,7.01,10.83,19.27,153.31,32.23,21.5966666666667,988.81
04/09/2019 05:03:00 +0000,8.16,5.08,3.66,8.16,8.1,6.22,0.13,0,4.83,0.7,599.2,415.25,899.78,0.85,0,0,0.62,0,0,0.62,22.51,98938,39,4.01,5.12,5.58,15.21,40.25,140.03,31.5533333333333,21.6766666666667,988.6
04/09/2019 05:03:30 +0000,10.14,4.48,3.72,10.2,9.46,5.42,0.13,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,0,0,0.62,22.46,98939,39,4.03333333333333,5.20666666666667,5.80666666666667,15.55,40.6666666666667,141.026666666667,31.54,21.7983333333333,988.661666666667
04/09/2019 05:04:00 +0000,8.72,4.62,3.74,9.72,8.38,5.32,0.13,0,4.76,0.7,599.2,415.25,851.54,0.83,0,0,0.62,0,0,0.62,22.43,98945,39,4.03,5.21666666666667,5.84,15.6366666666667,40.7733333333333,140.89,31.47,21.8116666666667,988.58
04/09/2019 05:04:30 +0000,7.34,4.9,3.66,7.42,7,5.38,0.13,0,4.8,0.7,599.2,415.25,883.34,0.84,0,0,0.62,0,0,0.62,22.43,98946,39,4.03,5.20666666666667,5.84666666666667,15.77,40.9666666666667,140.976666666667,31.3883333333333,22.025,988.56
04/09/2019 05:05:00 +0000,7.04,4.62,3.82,7.04,6.94,5.28,0.13,0,4.78,0.7,599.2,415.25,867.26,0.83,0,0,0.62,70199,0.47,243.26,22.39,98947,40,4.04666666666667,5.21333333333333,5.88666666666667,15.5066666666667,40.21,141.28,31.3883333333333,22.0416666666667,988.5
04/09/2019 05:05:30 +0000,7.32,4.3,3.7,14.82,8.66,5.16,0.13,0,4.83,0.7,599.2,415.25,899.78,0.85,0,0,0.62,144120,0.96,497.7,22.41,98942,39,4.06333333333333,5.22666666666667,5.90666666666667,15.6066666666667,41.1933333333333,141.653333333333,31.3566666666667,22.1033333333333,988.54
04/09/2019 09:50:30 +0000,11.26,5.36,3.78,12.32,10.62,6.4,0.12,0,4.83,0.71,605.25,418.81,899.78,0.85,0,0,0.62,0,0,0.62,32.13,98510,21,1.53666666666667,2.22666666666667,1.60333333333333,16.5766666666667,119.296666666667,54.9933333333333,33.9966666666667,6.61166666666667,820.308333333333
04/09/2019 09:51:00 +0000,13.8,4.8,3.78,23.36,14.38,5.94,0.13,0,4.78,0.71,605.25,418.81,867.26,0.83,0,0,0.62,130163,0.87,449.71,32.08,98515,21,3.55666666666667,4.92666666666667,5.95666666666667,16.9833333333333,93.1833333333333,124.256666666667,39.515,8.49666666666667,984.33
04/09/2019 09:51:30 +0000,15.18,4.64,3.78,38.1,15.46,6.5,0.13,0,4.78,0.71,605.25,418.81,867.26,0.83,0,0,0.62,143785,0.96,496.55,32.01,98513,21,3.95666666666667,5.52333333333333,7.86,14.6966666666667,61.8133333333333,133.813333333333,39.3533333333333,8.62,984.25
04/09/2019 09:52:00 +0000,10.56,5,3.62,14.88,11.4,6.08,0.12,0,4.83,0.71,605.25,418.81,899.78,0.85,0,0,0.62,0,0,0.62,32.01,98514,21,4.02333333333333,5.72,8.21333333333333,15.4533333333333,52.2933333333333,137.456666666667,39.0316666666667,8.885,984.35
04/09/2019 09:52:30 +0000,10.22,4.58,3.6,10.36,9.46,5.66,0.12,0,4.88,0.71,605.25,418.81,933.82,0.86,0,0,0.62,17166,0.11,60.08,32.04,98510,21,3.99333333333333,5.55666666666667,7.72666666666667,14.3466666666667,44.4,137.196666666667,38.8683333333333,8.87666666666667,984.45
04/09/2019 09:53:00 +0000,9.32,5.32,3.68,9.32,9.08,6.3,0.12,0,4.9,0.71,605.25,418.81,951.44,0.86,0,0,0.62,799225,5.33,2829.78,32.09,98513,21,3.96333333333333,5.26333333333333,7.07666666666667,12.52,37.2433333333333,136.71,38.7783333333333,8.5,984.41
04/09/2019 09:53:30 +0000,14.24,4.66,3.56,18.72,14.08,5.68,0.12,0,4.85,0.71,605.25,418.81,916.61,0.85,0,0,0.62,63585,0.42,220.45,31.96,98508,21,3.88666666666667,5.15333333333333,7.07,11.7833333333333,32.88,135.203333333333,38.695,10.82,984.37
04/09/2019 09:54:00 +0000,10.64,4.98,3.66,11.64,10.22,5.96,0.12,0,4.78,0.71,605.25,418.81,867.26,0.83,46719,0.31,162.24,319742,2.13,1102.45,31.9,98510,21,3.80666666666667,5.03666666666667,6.87,11.8833333333333,31.0633333333333,133.556666666667,38.67,13.1,984.25
04/09/2019 09:54:30 +0000,9.52,4.94,3.6,9.58,9.06,5.94,0.12,0,4.85,0.71,605.25,418.81,916.61,0.85,0,0,0.62,113789,0.76,393.38,31.92,98506,21,3.75666666666667,5.07,6.9,13.5133333333333,33.3366666666667,131.956666666667,38.67,13.0633333333333,984.35
04/09/2019 09:55:00 +0000,11.48,4.96,3.72,11.56,10.76,6.18,0.12,0,4.83,0.71,605.25,418.81,899.78,0.85,0,0,0.62,268782,1.79,926.53,31.91,98507,21,3.72,4.99,6.68,13.3333333333333,31.4933333333333,131.186666666667,38.67,13.1466666666667,984.39
04/09/2019 09:55:30 +0000,8.96,5,3.74,20.58,9.8,5.66,0.12,0,4.85,0.71,605.25,418.81,916.61,0.85,0,0,0.62,46725,0.31,162.26,31.89,98508,21,3.71333333333333,5.02333333333333,6.59,14.1866666666667,32.1666666666667,130.936666666667,38.67,13.11,984.555
04/09/2019 09:56:00 +0000,8.12,4.2,3.64,8.18,7.62,4.9,0.12,0,4.88,0.71,605.25,418.81,933.82,0.86,0,0,0.62,0,0,0.62,31.82,98505,21,3.66666666666667,5.02666666666667,6.42,15.4766666666667,33.93,129.723333333333,38.67,13.095,984.49
04/09/2019 09:56:30 +0000,11.98,5.26,3.5,12.96,11.34,6.36,0.12,0,4.92,0.71,605.25,418.81,969.46,0.87,0,0,0.62,57553,0.38,199.64,31.8,98505,21,3.62666666666667,4.94666666666667,6.29333333333333,14.9033333333333,32.0933333333333,128.47,38.67,12.935,984.49
04/09/2019 09:57:00 +0000,11.46,5.06,3.54,11.52,10.82,6.36,0.12,0,4.92,0.71,605.25,418.81,969.46,0.87,0,0,0.62,0,0,0.62,31.75,98503,21,3.57333333333333,4.87,6.28,14.2933333333333,30.2666666666667,127.056666666667,38.67,12.7666666666667,984.49
04/09/2019 09:57:30 +0000,10.82,4.46,3.52,19.38,11.7,5.48,0.12,0,4.85,0.71,605.25,418.81,916.61,0.85,0,0,0.62,0,0,0.62,31.7,98502,21,3.53333333333333,4.81666666666667,6.18333333333333,14.3133333333333,29.7233333333333,126.033333333333,38.67,12.8083333333333,984.39
04/09/2019 09:58:00 +0000,8.82,4.56,3.44,13.14,9.76,5.32,0.12,0,4.88,0.71,605.25,418.81,933.82,0.86,0,0,0.62,0,0,0.62,31.75,98499,22,3.51,4.78666666666667,6.12666666666667,14.22,28.9766666666667,124.943333333333,38.67,12.915,984.37
04/09/2019 09:58:30 +0000,7.56,5.06,3.28,7.56,7.5,5.96,0.12,0,4.85,0.71,605.25,418.81,916.61,0.85,0,0,0.62,0,0,0.62,31.73,98501,21,3.49,4.74666666666667,6.09666666666667,13.86,27.8133333333333,124.143333333333,38.67,13.22,984.37
04/09/2019 09:59:00 +0000,8.62,4.74,3.5,8.7,8.22,5.58,0.11,0,5.03,0.71,605.25,418.81,1045.89,0.9,127651,0.85,441.07,216102,1.44,745.18,31.79,98500,21,3.41333333333333,4.60333333333333,5.89,13.24,26.42,121.43,38.67,13.14,771.0925
04/09/2019 09:59:30 +0000,9.74,4.4,3.66,10.74,9.2,5.1,0.11,0,5.03,0.71,611.39,422.42,1045.89,0.9,0,0,0.62,0,0,0.62,31.83,98504,21,3.33333333333333,4.52333333333333,5.72,13.63,27.3966666666667,118.803333333333,38.67,12.9916666666667,984.35
04/09/2019 10:00:00 +0000,9.14,5.52,3.78,9.14,8.94,6.5,0.12,0,4.9,0.71,611.39,422.42,951.44,0.86,0,0,0.62,0,0,0.62,31.78,98495,21,3.31333333333333,4.53,5.62,14.51,29.5433333333333,117.803333333333,38.67,12.8666666666667,984.41
04/09/2019 10:00:30 +0000,10.16,4.5,3.72,10.22,9.64,5.78,0.12,0,4.9,0.71,611.39,422.42,951.44,0.86,0,0,0.62,0,0,0.62,31.81,98499,21,3.29333333333333,4.48333333333333,5.52333333333333,14.4133333333333,29.42,116.783333333333,38.67,13.11,984.13
04/09/2019 10:01:00 +0000,13.62,5.2,3.76,21.26,14.3,7.06,0.12,0,4.85,0.71,611.39,422.42,916.61,0.85,0,0,0.62,0,0,0.62,31.73,98499,22,3.29,4.53333333333333,5.73333333333333,14.3733333333333,28.7933333333333,116.493333333333,38.67,13.28,984.17
04/09/2019 10:01:30 +0000,8.1,5.36,3.68,28.02,8.9,6.02,0.12,0,4.95,0.71,611.39,422.42,987.9,0.88,0,0,0.62,11463,0.08,40.34,31.78,98503,21,3.29333333333333,4.6,5.96666666666667,14.78,29.72,116.66,38.67,13.4016666666667,984.21
04/09/2019 10:02:00 +0000,10.18,4.48,3.76,11.18,9.76,5.76,0.12,0,4.95,0.71,611.39,422.42,987.9,0.88,33331,0.22,115.99,195068,1.3,672.85,31.75,98502,22,3.3,4.65,5.96333333333333,15.9433333333333,35.2133333333333,116.856666666667,39.0633333333333,13.0716666666667,984.13
04/09/2019 10:02:30 +0000,12.16,4.92,3.68,24.78,12.92,6.4,0.11,0,5.05,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,0,0,0.62,31.78,98501,21,3.29,4.625,5.91,15.705,34.405,116.635,39.62,12.77,984.13
04/09/2019 11:02:00 +0000,9.34,3.96,3.02,9.46,8.62,5.12,0.11,0,5,0.71,611.39,422.42,1026.11,0.89,0,0,0.62,0,0,0.62,32.87,98453,20,2.9,3.99,5.03,12.2266666666667,45.08,101.22,40.245,6.815,983.74
04/09/2019 11:02:30 +0000,12.76,3.44,2.92,13.84,11.78,4.88,0.11,0,4.92,0.71,611.39,422.42,969.46,0.87,0,0,0.62,112056,0.75,387.42,32.7,98454,21,2.91666666666667,4.01666666666667,5.00333333333333,12.46,45.52,102.16,40.24,6.82,983.68
04/09/2019 11:03:00 +0000,7.32,3.96,3.02,27.24,8.16,4.8,0.11,0,5.03,0.71,611.39,422.42,1045.89,0.9,46430,0.31,161.25,163895,1.09,565.69,32.81,98454,21,2.91666666666667,4.01,4.95,12.4166666666667,45.4833333333333,102.343333333333,40.24,6.8,983.72
04/09/2019 11:03:30 +0000,7.08,3.9,2.98,7.08,6.88,4.8,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,0,0,0.62,0,0,0.62,32.73,98449,21,2.91333333333333,3.94333333333333,4.86333333333333,11.3966666666667,42.3133333333333,102.523333333333,40.25,6.81333333333333,889.173333333333
04/09/2019 11:04:00 +0000,7.56,4.26,2.96,7.56,7.44,5.26,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,0,0,0.62,32.76,98450,21,2.9,3.87333333333333,4.83,10.13,38.1266666666667,101.813333333333,40.27,6.85166666666667,889.153333333334
04/09/2019 11:05:00 +0000,8.74,3.54,2.94,9.8,8.06,4.16,0.1,0,5,0.71,611.39,422.42,1026.11,0.89,0,0,0.62,0,0,0.62,32.91,98457,21,2.90666666666667,3.90333333333333,4.85,10.26,38.1766666666667,102.343333333333,40.27,6.82,983.64
04/09/2019 11:05:30 +0000,8.34,3.6,3,8.34,7.96,4.64,0.1,0,5.11,0.71,611.39,422.42,1108.11,0.92,0,0,0.62,110077,0.73,380.61,32.98,98456,21,2.89,3.87666666666667,4.83666666666667,10.0866666666667,38.0033333333333,102.113333333333,40.29,6.82,700
04/09/2019 11:06:00 +0000,7.54,3.86,3,7.54,7.36,4.88,0.09,0,5.16,0.71,611.39,422.42,1152.13,0.94,11031,0.07,38.84,232474,1.55,801.5,33.14,98456,21,2.83,3.79333333333333,4.75,9.72333333333333,37.46,100.123333333333,40.3,6.86666666666667,983.76
04/09/2019 11:06:30 +0000,7.46,4.48,3.18,11.78,8.76,5.54,0.1,0,5.08,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,0,0,0.62,33.22,98457,21,2.81,3.77,4.73,9.48,37.0333333333333,99.8866666666667,40.32,6.90333333333333,983.76
04/09/2019 11:07:00 +0000,11.04,4.52,3.08,176,13.72,5.86,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,0,0,0.62,0,0,0.62,33.06,98454,20,2.82,3.77,4.70666666666667,9.44,36.9866666666667,100.22,40.32,6.95,983.76
04/09/2019 11:07:30 +0000,8.2,4.08,3.14,8.26,7.74,4.88,0.1,0,5.11,0.71,611.39,422.42,1108.11,0.92,0,0,0.62,0,0,0.62,33.18,98456,21,2.79333333333333,3.72,4.63,9.19666666666667,36.5666666666667,99.47,40.29,6.89,813.552
04/09/2019 11:08:00 +0000,11.34,4.32,3.24,12.38,10.46,5.28,0.1,0,5.03,0.71,611.39,422.42,1045.89,0.9,106816,0.71,369.39,164050,1.09,566.22,33.21,98449,20,2.75,3.65,4.58333333333333,8.63,35.29,97.9466666666667,40.29,6.85833333333333,983.86
04/09/2019 11:08:30 +0000,6.08,3.98,3.12,6.08,6.06,4.84,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,140234,0.93,484.34,293377,1.96,1011.35,33.22,98449,21,2.77,3.66666666666667,4.66,8.2,21.94,98.5133333333333,40.29,6.87333333333333,983.76
04/09/2019 11:09:30 +0000,7.64,3.88,3.28,8.64,7.3,4.56,0.12,0,4.8,0.71,611.39,422.42,883.34,0.84,182846,1.22,630.83,228269,1.52,787.03,32.66,98447,21,2.79666666666667,3.67333333333333,4.64666666666667,8.27333333333333,22.0433333333333,99.7,40.336,6.844,983.784
04/09/2019 11:10:00 +0000,9.36,4.32,3.1,10.36,8.98,5.18,0.11,0,5,0.71,611.39,422.42,1026.11,0.89,0,0,0.62,188829,1.26,651.4,32.87,98456,21,2.80333333333333,3.68,4.70666666666667,8.32,22.08,100.343333333333,40.37,6.87,983.784
04/09/2019 11:10:30 +0000,8.98,4.04,3.04,9.04,8.5,5.14,0.11,0,4.9,0.71,611.39,422.42,951.44,0.86,0,0,0.62,0,0,0.62,32.88,98452,21,2.82333333333333,3.70333333333333,4.77666666666667,8.03333333333333,21.5266666666667,100.933333333333,40.3766666666667,8.72666666666667,983.88
04/09/2019 11:11:00 +0000,8.54,4.4,3.16,9.54,8.32,5.38,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,43072,0.29,149.65,32.92,98449,21,2.84333333333333,3.72666666666667,4.78333333333333,7.97666666666667,21.4366666666667,101.166666666667,40.4,12.4366666666667,983.88
04/09/2019 11:12:00 +0000,9.14,3.98,3.28,11.14,8.76,4.7,0.12,0,4.88,0.71,611.39,422.42,933.82,0.86,0,0,0.62,24529,0.16,85.56,32.71,98451,21,2.86333333333333,3.72666666666667,4.77333333333333,7.96666666666667,21.43,101.79,40.91,12.0066666666667,983.92
04/09/2019 11:12:30 +0000,7.4,4.68,3.36,18.92,8.72,5.62,0.11,0,4.88,0.71,611.39,422.42,933.82,0.86,0,0,0.62,229545,1.53,791.42,32.76,98450,21,2.87666666666667,3.74666666666667,4.79,8.13333333333333,14.9766666666667,102.166666666667,40.9766666666667,11.9766666666667,983.94
04/09/2019 11:13:00 +0000,8.76,4.12,3.08,30.68,9.4,4.68,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,8484,0.06,30.02,247312,1.65,852.57,32.84,98453,21,2.89,3.77666666666667,4.81666666666667,8.46,15.8266666666667,102.503333333333,41.16,11.92,983.88
04/09/2019 11:13:30 +0000,8.96,3.74,3.12,9.02,8.3,4.56,0.11,0,4.95,0.71,611.39,422.42,987.9,0.88,148245,0.99,511.89,244812,1.63,843.96,32.92,98453,22,2.89,3.82,4.86666666666667,9.01333333333333,19.4766666666667,102.536666666667,41.1866666666667,12.1966666666667,983.96
04/09/2019 11:14:00 +0000,6.58,4.12,3.08,6.58,6.4,4.82,0.1,0,5.11,0.71,611.39,422.42,1108.11,0.92,76711,0.51,265.7,246470,1.64,849.67,33.06,98451,22,2.9,3.87,4.95666666666667,9.22,19.75,102.596666666667,41.26,12.27,983.74
04/09/2019 11:14:30 +0000,6.04,3.92,3.26,6.04,5.98,4.64,0.1,0,5.05,0.71,611.39,422.42,1066.14,0.91,0,0,0.62,0,0,0.62,33.02,98450,22,2.91333333333333,3.89333333333333,4.98,9.24333333333333,19.7733333333333,102.86,41.26,12.1975,912.82
04/09/2019 11:15:00 +0000,6.8,4.06,3.16,12.12,7.94,4.48,0.1,0,5.03,0.71,611.39,422.42,1045.89,0.9,0,0,0.62,0,0,0.62,33.15,98452,22,2.98333333333333,3.95666666666667,5.04333333333333,9.30666666666667,19.8266666666667,105.056666666667,41.278,12.568,926.936
04/09/2019 11:15:30 +0000,7.5,4.04,3.24,8.48,7.24,4.66,0.11,0,4.98,0.71,611.39,422.42,1006.78,0.89,0,0,0.62,0,0,0.62,33.22,98453,21,3.02333333333333,3.97,4.97666666666667,9.20666666666667,19.7,105.73,41.3966666666667,12.28,983.76
